path,label,source_split,width,height,pixel_sha256,dhash,brightness,sharpness,group,split
data/raw/Forest Fire Dataset/Training/fire/fire_0664.jpg,1,train,250,250,48cbceda469617cd367cec0bbd7937cb7dc54df6cc4f1d4320bbcc6c22b6eb51,1e962cf95b190d38,0.5325708061002178,2251.446314664319,914,validation
data/raw/Forest Fire Dataset/Training/fire/fire_0666.jpg,1,train,250,250,cc3cf5cd28d70f2bbd18ed89511890b096194d18d387a0d4e10a867ebf1c8e2f,7feff3e3bb377676,0.5314172283496732,1523.2209066022963,915,train
data/raw/Forest Fire Dataset/Training/fire/fire_0667.jpg,1,train,250,250,274632c6ec67b3d0f88c3f8e0bd1fdc068837d81b7bbbf7a47a5b4d81269ba23,ff3f9bd7c3e7edf9,0.3978673066448802,1427.3170440854637,916,train
data/raw/Forest Fire Dataset/Training/fire/fire_0668.jpg,1,train,250,250,e8c949bf9b0775c23f253a9a52a7b5debfbb68740f3e5b47e9234efd8677fd45,97c3c2a626444c0c,0.415153101171024,456.413012179997,917,validation
data/raw/Forest Fire Dataset/Training/fire/fire_0669.jpg,1,train,250,250,43f134ad442a4a0712c1974adb805793bb9cdefffe3870f2cab6070d1264326b,86c08031333060c8,0.23222230732570806,4456.550381405567,918,train
data/raw/Forest Fire Dataset/Training/fire/fire_0671.jpg,1,train,250,250,4e58b5b7edbbd280bc38bb5e232fadda0c3a64758e1e3fc449d1aca2414a3dd3,ff7f9f9870684919,0.425895288671024,2283.3732626553865,919,train
data/raw/Forest Fire Dataset/Training/fire/fire_0672.jpg,1,train,250,250,c54219913b332273bcd0fac8694f819fb57fadac46057fd5ebd57201e1c61d52,03030fae06070703,0.2964805453431373,391.9933984414145,920,train
data/raw/Forest Fire Dataset/Training/fire/fire_0673.jpg,1,train,250,250,1f949a72abe9b6874d449eeabaabf6dd2d1c94c395715050cac4f5e7cd241582,c9ab9bcecedecaca,0.24533547794117647,2073.9968620899604,921,train
data/raw/Forest Fire Dataset/Training/fire/fire_0674.jpg,1,train,250,250,44f8909f9799f2c592b6753103dcef215f65a2b4c2ab21d00686dce9a719a1cd,1e6ff3f3737e7e7f,0.5080112166394335,1789.0180000495932,922,train
data/raw/Forest Fire Dataset/Training/fire/fire_0675.jpg,1,train,250,250,02fcee19cd99c33a6f26fd581044827f86f2f84a8c6c6a8a6f92243b460c1727,7c7c5e3c3e3e3f3f,0.2474749795751634,350.0875626270447,923,validation
data/raw/Forest Fire Dataset/Training/fire/fire_0676.jpg,1,train,250,250,9aa89d1c1df070e57b154769d0783d98faaece656561cc688cc4098e3265248e,1818366666373727,0.5126659517973856,2832.965092223754,924,train
data/raw/Forest Fire Dataset/Training/fire/fire_0677.jpg,1,train,250,250,11364914bf47fe560f039219cfb43df3967ca25a5cfffd17bc44cca70c0aac09,028e0f37ef464541,0.5511165577342049,628.2605041190193,925,train
data/raw/Forest Fire Dataset/Training/fire/fire_0679.jpg,1,train,250,250,2e4f0db8dc43810efb9d5c068320ab2d6770771303f3ff2373c36cb98c91457e,0730369280404041,0.21230255991285404,54.51163272763118,926,train
data/raw/Forest Fire Dataset/Training/fire/fire_0681.jpg,1,train,250,250,3a602dd5d0b78af3854d3bfabd11edec24dff2db57197264beb0e73cc8e96809,8a0f1f1f0f2f2722,0.42191414760348583,84.4541406497679,927,validation
data/raw/Forest Fire Dataset/Training/fire/fire_0682.jpg,1,train,250,250,6512a2ff9ec7ca648ffa985016639442fe335b20082680f4265e73124b6347ac,00090fbff3fbfff8,0.16004008374183007,750.4204539574412,928,train
data/raw/Forest Fire Dataset/Training/fire/fire_0683.jpg,1,train,250,250,98b7681a3cba89bd39cc84564530485458a364380ed4dd24a14a7a2f1f2e95db,1d1f37f75303130b,0.3629599843409586,553.6265253302419,929,train
data/raw/Forest Fire Dataset/Training/fire/fire_0684.jpg,1,train,250,250,65ec8785e5f69b273ac025ea4eb51982bb2b64d300f3ae8abc91e5d0681f7780,0024c76fff7fffff,0.1777616081154684,612.7950909598394,930,train
data/raw/Forest Fire Dataset/Training/fire/fire_0685.jpg,1,train,250,250,42b2ce6b0934a99b8d7cd885da34cc83591f1e17285c8cafb150b7a80bcec443,4d0c000600080000,0.3235634531590414,941.2217634077923,931,train
data/raw/Forest Fire Dataset/Training/fire/fire_0687.jpg,1,train,250,250,a97c8a021a54f7baacf8a659f4c326ed345d54185b3d2ffdbfebc5b29d249775,ff3732b90b271be1,0.5347954112200436,3686.6867825991085,932,validation
data/raw/Forest Fire Dataset/Training/fire/fire_0688.jpg,1,train,250,250,2da8f2bbd4335350ad413f18d1c0156ba5c98310d5834194ede7b607ff217c2f,6830301029202040,0.13174998297930282,703.6545011215896,933,train
data/raw/Forest Fire Dataset/Training/fire/fire_0689.jpg,1,train,250,250,deb536539885e6c37f0e2911dad1b284ef373915087591d68286829b63b65490,87a76747c7c7c797,0.24319555078976032,874.9106160320727,934,train
data/raw/Forest Fire Dataset/Training/fire/fire_0690.jpg,1,train,250,250,0f4d47a66d86814ae43a29ca74ba9c5080c737114f19e6431fc30161c8e3b5c2,37119109056678c9,0.23970630787037037,1597.3460857379814,935,train
data/raw/Forest Fire Dataset/Training/fire/fire_0692.jpg,1,train,250,250,3fd40efd23368f625e34151e537dd337d816e619fe94d6aa88465c1dbea0ff42,02c1999991b3b371,0.20491600285947711,897.1279610670247,936,train
data/raw/Forest Fire Dataset/Training/fire/fire_0693.jpg,1,train,250,250,84af95370d8305062b7c7843d91938d01be0a675f25a2bb0f507683967e3a0a0,a905053e1f1b3f7f,0.44674564270152506,401.9485205077954,937,validation
data/raw/Forest Fire Dataset/Training/fire/fire_0694.jpg,1,train,250,250,7c9836d93b74b6a24f5fcd802a06ce99f2be5748a0a666ed7bf5a6e2665f6f17,646b67e783a2040c,0.36813768041939,294.54708723531314,938,train
data/raw/Forest Fire Dataset/Training/fire/fire_0695.jpg,1,train,250,250,74ea04fc7ae3d36acf4c2e68d6be3433e9c565793867961abf11ab55b46c8e91,a79313333b3f3f3f,0.20532535062636165,441.5961466922735,939,train
data/raw/Forest Fire Dataset/Training/fire/fire_0697.jpg,1,train,250,250,42571aa86bb7e239bf043cf16b6a11daa0d059e441c076348c831898074ff4c1,e1b3319193909191,0.3858817572167756,3035.9949709315015,940,train
data/raw/Forest Fire Dataset/Training/fire/fire_0699.jpg,1,train,250,250,322353a7bab80d9c35507f1af4264a99f332dee21cb69358130daf7442ae5613,5f6fa7e7d3b33373,0.32987515318627453,567.393557219724,941,train
data/raw/Forest Fire Dataset/Training/fire/fire_0700.jpg,1,train,250,250,bced7bc97c70b5d844b7170b0b8b3ca09d174a423692b9ba80dab09a56c5c962,1f85cb041890d2f2,0.26225873161764707,1719.5448765375236,942,train
data/raw/Forest Fire Dataset/Training/fire/fire_0701.jpg,1,train,250,250,d392fd0d688e48528c55ebae65291114f446694fef7712b8b710e514a196ff71,c30307222828ad8b,0.2300989753540305,1548.7531872985137,943,validation
data/raw/Forest Fire Dataset/Training/fire/fire_0703.jpg,1,train,250,250,d41026a6b4d2968801032478ce91acbef95174d6fa6942ec830c45a1cda0bc9f,81202060d0306266,0.29182708673747276,1535.4649138309453,944,train
data/raw/Forest Fire Dataset/Training/fire/fire_0704.jpg,1,train,250,250,f4fbb8d13394c88a9dd8f3e590aa6c599f4e783d2d36d1b193dfd77a4956ba7e,8b33237e5d193913,0.3336311955337691,1630.868629463176,945,train
data/raw/Forest Fire Dataset/Training/fire/fire_0705.jpg,1,train,250,250,fd27710e55a4d98d988a8393913b1a9daeaf1c7da5c944a80e4d9c901c71bd36,0030c185f87870b0,0.31850788058278867,663.9360822331419,946,train
data/raw/Forest Fire Dataset/Training/fire/fire_0707.jpg,1,train,250,250,4f7283a2e111372f3b94a0d91d2239de43e2e8103797f6146a8dba0034565871,2a4f44cc89cf17d9,0.37601571010348583,367.5227299182057,947,train
data/raw/Forest Fire Dataset/Training/fire/fire_0708.jpg,1,train,250,250,83b32857c22a6d5d0c2eab9529ebbc39b7dd564d809798f7f967bde899c9693b,7170301606265646,0.6171453737745098,1119.8619316508602,948,train
data/raw/Forest Fire Dataset/Training/fire/fire_0710.jpg,1,train,250,250,094e86d063d8db9f0af3f134b46277e55c794c2abc035cce6e8642cd38e8bc3a,018183dfd33336be,0.1409956256808279,174.02706748402198,949,validation
data/raw/Forest Fire Dataset/Training/fire/fire_0711.jpg,1,train,250,250,c823481d8129a7fd4fc77514cbb26b50107ca53706c10d1faf2a65e39e2eaeba,00020703873c3139,0.4945703976034858,635.286671031877,950,train
data/raw/Forest Fire Dataset/Training/fire/fire_0713.jpg,1,train,250,250,135357044b034c3855c7ee0a25b8c24b0ac75fc6c1a25588c811ab7293a8a345,d890b8d7f6b2b2b0,0.2797509020969499,3698.7829283307656,951,train
data/raw/Forest Fire Dataset/Training/fire/fire_0714.jpg,1,train,250,250,5ca6452b7bf2ccdb9f9faf46929b0a195b7aea8846d0c815bed0df87898cc1f0,0c7eef8f27a7a3e3,0.37371323529411765,683.1340088624646,952,validation
data/raw/Forest Fire Dataset/Training/fire/fire_0715.jpg,1,train,250,250,bdafeb25b82ef1769728d664d2b21bfa0377feb3f18df4723595e2743b3341c5,eebd99c3cb4f2f3d,0.2446589052287582,964.3797290232701,953,train
data/raw/Forest Fire Dataset/Training/fire/fire_0716.jpg,1,train,250,250,3d78399c9c6954e822465d714ce053e218ec57492c07a48317a550c11892dee0,82860b4c80a12121,0.2278667109204793,962.7240947205361,954,train
data/raw/Forest Fire Dataset/Training/fire/fire_0717.jpg,1,train,250,250,ab13b68b14e73a9ac2695d68445c6b41d3b4092871e5616721c41a18265ed11b,f4d6f83a3cfcf8fc,0.3078444138071895,461.5800001577972,955,train
data/raw/Forest Fire Dataset/Training/fire/fire_0718.jpg,1,train,250,250,21c8c2737f55dd4463f3fe634fed87c3a0c5d01f7a50cbc7f340e9d9a59c32e0,0f0f0707070f8f8f,0.2493378948801743,861.6610041081577,956,train
data/raw/Forest Fire Dataset/Training/fire/fire_0719.jpg,1,train,250,250,56d303dcee294ea2f9c518dbdb8caae587b8e1bd5fca8cd2ba7de18fd56d15f4,030b49e4e0783f2f,0.13072278390522876,1102.7074080636623,957,validation
data/raw/Forest Fire Dataset/Training/fire/fire_0721.jpg,1,train,250,250,3e5f91459f759d430be5097a2870cdd68bf1c7aa6034760bfb7e717af6bf7fe2,ef6f676f1d0d0004,0.29582141884531593,1806.6475655888164,958,train
data/raw/Forest Fire Dataset/Training/fire/fire_0722.jpg,1,train,250,250,1e93ddcd30a2a3dc8817c0e0b4c6ad560e9adf036429f961f0e0ba762f6c9f87,0000001062323f3f,0.09668607026143791,1242.030358067976,959,train
data/raw/Forest Fire Dataset/Training/fire/fire_0723.jpg,1,train,250,250,6d4fbcdc63afdcf3a16a2a04d87450941dd8ab51d4d70799c24472a3288ecf62,040010080003031f,0.11826703771786493,669.8025155230433,960,train
data/raw/Forest Fire Dataset/Training/fire/fire_0724.jpg,1,train,250,250,322da016df9a13c6640c6e2943878d0d7a8e338c7d1b3c8d27a731517c123d17,d2b1e343c343cbcf,0.3698401756535948,3204.7852918049352,961,train
data/raw/Forest Fire Dataset/Training/fire/fire_0725.jpg,1,train,250,250,0130c804dbccadcabc3732704ac97eb99684d1a08ca1de7bb69d63498059c905,d26e3939192f2d8d,0.10033700980392157,986.6843325926428,962,validation
data/raw/Forest Fire Dataset/Training/fire/fire_0727.jpg,1,train,250,250,e594e2c5f05602fb8b3b09c50dd73ae0abb47184345f4218bb9e41e02ca0fead,dd5d7e7a5b6bb317,0.4457095077614379,3172.2855081484836,963,train
data/raw/Forest Fire Dataset/Training/fire/fire_0729.jpg,1,train,250,250,6bcdbe37d210dab2b5a1a3e8c4b643a83e3bafb1b1725c5f3da56a29b7b1e38a,20011b1b30221b1a,0.4176887595315904,1812.6204902533586,964,train
data/raw/Forest Fire Dataset/Training/fire/fire_0730.jpg,1,train,250,250,36a174f80c12b147b1ffd90ba0bce2cea6c0ff9c558f761b15d5c232a93beeb3,901c0e0f03030d1c,0.08420351647603486,168.6097658202452,965,train
data/raw/Forest Fire Dataset/Training/fire/fire_0732.jpg,1,train,250,250,a198172bd93bf4471193b04ad93c5780242c430bac291cb121c816ab31dd38ab,41341ecf07030103,0.17408258442265795,363.2456096387243,966,train
data/raw/Forest Fire Dataset/Training/fire/fire_0733.jpg,1,train,250,250,8e481e27f0fd70f36c1ded17e83a92dd5b1f440aa55232fd08e1038146ed7e31,8382004040800001,0.28631663602941176,363.1372990877888,967,validation
data/raw/Forest Fire Dataset/Training/fire/fire_0735.jpg,1,train,250,250,ca0becc9c58a62b15b67f03653483cdd99deab3662dd1d972436f22a595c065f,220b1a181e8f8041,0.2913722086056645,1127.6007896187273,968,train
data/raw/Forest Fire Dataset/Training/fire/fire_0736.jpg,1,train,250,250,66bc84712e47dfc1ff9d6edce2fc8797fb74d859fd4a428497dd46637043ecb7,a74f0f1f074387c7,0.45160973243464053,1336.2426364935534,969,train
data/raw/Forest Fire Dataset/Training/fire/fire_0737.jpg,1,train,250,250,57ca6571ddf70e6f42105cad8cfdf97067287e3a5ecbd7d1a9f7f2a7447e6b21,822a2627a7e78797,0.3133552900326797,1452.5315193119184,970,train
data/raw/Forest Fire Dataset/Training/fire/fire_0738.jpg,1,train,250,250,6c0db3b4d1c1699665185d147c457548744591a7f860b131f0e259f5423a129f,ed369ea7a3b3f0fd,0.4076993123638344,882.2338718837359,971,train
data/raw/Forest Fire Dataset/Training/fire/fire_0740.jpg,1,train,250,250,80db18682b65a9938224550fa5d6f7ac4cbd5ee911fbb2856986f1e0e8070bdd,7566270185838381,0.13110234545206972,407.4787086876171,972,validation
data/raw/Forest Fire Dataset/Training/fire/fire_0741.jpg,1,train,250,250,aad7d83d11f426f87c188814f30bbb4934254d37f2e43f6e063ee013282dacd0,238707070607070e,0.49167475149782136,400.6447627416628,973,train
data/raw/Forest Fire Dataset/Training/fire/fire_0742.jpg,1,train,250,250,86e0ba8f8223e187cb541326016f20e4c610d6adbfd20a2746a80fb9a808358e,78781e0f070f0f0f,0.17115247140522877,175.75812019013128,974,train
data/raw/Forest Fire Dataset/Training/fire/fire_0744.jpg,1,train,250,250,66c0b34c5156a6d3c289ae6dc29272d0599d641ed07201439699500caa815876,a7ba7b23b3b3cfff,0.28266016476034855,234.7494341330919,975,train
data/raw/Forest Fire Dataset/Training/fire/fire_0745.jpg,1,train,250,250,61dcb903cfe93de904f67ea359434b32fd42cb32c0e346f5c4a5168e5bba6be7,4d8d0b9b1b1b5bdb,0.4124600013616558,1970.360479032851,976,train
data/raw/Forest Fire Dataset/Training/fire/fire_0746.jpg,1,train,250,250,637e01135240a72abca127924924ec63482c187897d16fcaed0b0c78dc3306ef,9e3e684a4a482a2a,0.6272412002995642,1684.4082446552347,977,train
data/raw/Forest Fire Dataset/Training/fire/fire_0747.jpg,1,train,250,250,84b545b914187d09acb1f18c15853e5492f249308fc2225a8988ce8bd7618eea,0e3c78dcdcfc3439,0.5026522501361657,501.6905277722048,978,validation
data/raw/Forest Fire Dataset/Training/fire/fire_0748.jpg,1,train,250,250,f94998f47854d59097fda262875e427e0af50bb2309bcbfc5083080786a60aa9,c77ef8f8f3f3777f,0.36092090482026146,376.99424996992633,979,train
data/raw/Forest Fire Dataset/Training/fire/fire_0749.jpg,1,train,250,250,a400850519b52d884d0df31269a50613fd56d6418aa406fcfa6065e5d55f9d7a,02090b0a1c1d1910,0.11296934572440087,1216.1062859821163,980,train
data/raw/Forest Fire Dataset/Training/fire/fire_0750.jpg,1,train,250,250,d0a5ac6d773313dca1df428115b53d5963d108b8b65ecd15625a0129dfe174ab,408081040c080101,0.2791824108115468,335.2330877264313,981,train
data/raw/Forest Fire Dataset/Training/fire/fire_0751.jpg,1,train,250,250,fb0b02548523ee405af8db6681a797e6857b1af20f61d395d05bc5f837f79c78,2443e7e161707030,0.3135778356481481,249.8528684047174,982,train
data/raw/Forest Fire Dataset/Training/fire/fire_0753.jpg,1,train,250,250,e4b4eeabe21064d04801ee31458203b81bfc74f38733b71ecb1764f27543e555,3d3f27cee76366c6,0.3225822099673203,833.1545237665125,983,validation
data/raw/Forest Fire Dataset/Training/fire/fire_0754.jpg,1,train,250,250,4d4f38046cbbc3f0f19130dedf93f3a74495b544e7bf6b3e7a74516593456783,0d3d7d6d6d6d6d6c,0.28930844907407405,3674.19580166972,984,train
data/raw/Forest Fire Dataset/Training/fire/fire_0755.jpg,1,train,250,250,c8ef22af4d38888d89462b059a322f97e00cbe8b50fa4ae3e30f36214ec6a772,60031104c4058300,0.35043445329520695,375.09643093216545,985,train
data/raw/Forest Fire Dataset/Training/fire/fire_0756.jpg,1,train,250,250,3765622f976133874c9f43ba797153de2a5f9af636b2cc2045780aeb10d4b773,b0b3f3f1d8491b1a,0.0636578329248366,966.1534957408076,986,train
data/raw/Forest Fire Dataset/Training/fire/fire_0758.jpg,1,train,250,250,a89512f98ea48a5ca842a39d982ac2f9fb07399faca8c985fdb1dfd0fc29443a,4e0e0e8e86828286,0.08291802832244008,1543.8253376091593,987,validation
data/raw/Forest Fire Dataset/Training/fire/fire_0759.jpg,1,train,250,250,caf131c1da17994acad658b940a90f87bb3ac1cb26894b8b6b8bcacca6407627,23733327174f45c2,0.15632106141067537,2555.009292654069,988,train
data/raw/Forest Fire Dataset/Training/fire/fire_0761.jpg,1,train,250,250,ae3245b4d2682d391b8fddd83ce3689cd3ed4c15cc5ee6df9b9a2746def685bd,0f1e9e1e1f1f1f1e,0.3083290781590414,6453.179622333406,989,train
data/raw/Forest Fire Dataset/Training/fire/fire_0762.jpg,1,train,250,250,8060a7fb36db1add05ae12a928cbc4eb68fa9ce8d0120e4743103f6254433e6a,070f0f0d2f2f9a2c,0.1667747480936819,2093.5748122034,990,train
data/raw/Forest Fire Dataset/Training/fire/fire_0763.jpg,1,train,250,250,fc7945d3ceb2bede88c7daf08b4862917677c543e8e93374f68ffe1e2e0a6166,c3e767d6f3bb3b1a,0.19099179602396515,1414.8315352478985,991,train
data/raw/Forest Fire Dataset/Training/fire/fire_0765.jpg,1,train,250,250,c04a7943559339e30c3d395c264aa5a383df81ebfea9836aa0cf0a0b991cfe56,bd3933d94c5c4dc7,0.37397960920479306,3609.433380519649,992,train
data/raw/Forest Fire Dataset/Training/fire/fire_0766.jpg,1,train,250,250,7f7abc419d86cf9269b3d737ef7301666e05d04acad4129ca647467dac3bfd68,7fedcd4c7030311b,0.42537317878540304,248.5233588399529,993,validation
data/raw/Forest Fire Dataset/Training/fire/fire_0767.jpg,1,train,250,250,ae66743dbed6698bc63f303df3b206bb5e5001091b6d4ec1230f6ed45648bfa6,0f0f6f270787631f,0.24849026416122005,950.7985251879169,994,train
data/raw/Forest Fire Dataset/Training/fire/fire_0768.jpg,1,train,250,250,3cf7abebc1c14479d03a545b090d3473032f7c274d6ca3ba9f13e8d824bcf005,a10b0f050a060301,0.1495463984204793,260.29794078752275,995,train
data/raw/Forest Fire Dataset/Training/fire/fire_0770.jpg,1,train,250,250,045af0a1a1e994e93da2f9ac23308fefd9bb4a7b4cab834ddde05bb7d9dd3ab2,9713035353244081,0.3489336533224401,707.7830255066879,996,train
data/raw/Forest Fire Dataset/Training/fire/fire_0771.jpg,1,train,250,250,27bfb844110dd2abd22a8e87f088a4c5eb66a740c8f610468615efb1c6798e0b,7c6544e4d0c09919,0.33754978553921566,454.6253698115717,997,train
data/raw/Forest Fire Dataset/Training/fire/fire_0772.jpg,1,train,250,250,c9e5c1b0bbbf88c12ee6ffb922c1d3b1b1d7a426732f746d1fa8e1fc5ec8c819,fefe9c8e8f9b1123,0.3313580814270152,1404.0914264170137,998,train
data/raw/Forest Fire Dataset/Training/fire/fire_0773.jpg,1,train,250,250,0660d8d3a70642c0febcfed23924ce2f203a72f3b0ccf866f12181d015eccccd,1707070707070707,0.3107630378540305,380.68520025950465,999,train
data/raw/Forest Fire Dataset/Training/fire/fire_0774.jpg,1,train,250,250,298a314202e300509c4e2468ddeecf64f84804ae63f3df86c560712aca21929d,52787858fbdfcbe5,0.4335818355119826,764.2204150742641,1000,validation
data/raw/Forest Fire Dataset/Training/fire/fire_0776.jpg,1,train,250,250,933e5d4a25c614a14eccba03e410481b4d348394096b80d2b32d6c6a4e042ea9,00090b3f6762ea82,0.06493736383442267,348.228626266758,1001,train
data/raw/Forest Fire Dataset/Training/fire/fire_0777.jpg,1,train,250,250,c6ba794fc36f7a880d9f1e3122a66ed4b0a3e6fbaff9577b5f05621b02dee097,0301006161810100,0.06362379153050109,208.0298042407895,1002,train
data/raw/Forest Fire Dataset/Training/fire/fire_0778.jpg,1,train,250,250,475c298aaca0a0e8ce90c1601ff092a8a3c268aa8c973b2b7d8dc2ab0e600ad0,1b83838b892d8e87,0.41068431712962966,161.03322660846067,1003,train
data/raw/Forest Fire Dataset/Training/fire/fire_0779.jpg,1,train,250,250,97633e50e9a3337e857412c8fb163cca6b92f4e206702800f51e5002020bd98b,9080646401e163d2,0.18165126293572986,349.25529428819226,1004,validation
data/raw/Forest Fire Dataset/Training/fire/fire_0781.jpg,1,train,250,250,c0a7bc723e869dbd1ddbba8af1142b503ee4935cc74fb50a42ae177f5712b759,6170aa29b1919118,0.1746574584694989,728.8537483290404,1005,train
data/raw/Forest Fire Dataset/Training/fire/fire_0782.jpg,1,train,250,250,ec4dbe2e73a9c5b3b0d7c55c50581b3589d7d08e4ed3111f84ecff159ad830e2,a52e9e9a9e1e99d9,0.2704610055827887,2842.8725082643723,1006,train
data/raw/Forest Fire Dataset/Training/fire/fire_0783.jpg,1,train,250,250,6d71dc6fbbf44e57a9cb44f428713606a4640ec9dc787bed3ff0f3146ba42c6e,5cd4cc8c9c9c9e9d,0.20933372480936818,1704.158583253188,1007,validation
data/raw/Forest Fire Dataset/Training/fire/fire_0785.jpg,1,train,250,250,0319e3d0355f838991cbc885150a01f8c52e946399034d9ab96ec8da8e494657,bdfbc2e2e595b0b1,0.48496476715686276,452.13741188973216,1008,train
data/raw/Forest Fire Dataset/Training/fire/fire_0786.jpg,1,train,250,250,9969db2f2aed5d8e1b8bc827361d89e1398745657b1f390c7aa774841c02568e,b1b1f1739181ccc9,0.44231770833333334,957.7036719203569,1009,train
data/raw/Forest Fire Dataset/Training/fire/fire_0787.jpg,1,train,250,250,7aee72e3557ecbf8b162de5902c649b4b34a0ea4c08acd7343630196f5a6e1b1,d186260e39397e06,0.3038083809912854,271.5655633534241,1010,train
data/raw/Forest Fire Dataset/Training/fire/fire_0788.jpg,1,train,250,250,0332cec3e551e62874a0feab1f62da28148215e35ab2f3f0deb71dd2ae4374d1,2c0e9c09133f3e2e,0.2169075095315904,572.2377217383678,1011,train
data/raw/Forest Fire Dataset/Training/fire/fire_0789.jpg,1,train,250,250,5453ee0085653b4ec7c18eec9bf69e018cb21d083b8656a6a07cd387fc8c042a,0f5af0fdf4f6ffff,0.4943993395969499,254.9106720808184,1012,train
data/raw/Forest Fire Dataset/Training/fire/fire_0790.jpg,1,train,250,250,7032b0b0f1d2e3037e1ba5675dd7caee3952fe151c25567067003393bb1087c8,9f2f2c0c0e0e1f1c,0.46947635825163403,484.357846137893,1013,validation
data/raw/Forest Fire Dataset/Training/fire/fire_0792.jpg,1,train,250,250,ce215adea9049f89c44348402211e8946066e11d4a95ec858369a552614de26d,0c1619100c0d0306,0.40247310729847496,528.8840879659962,1014,train
data/raw/Forest Fire Dataset/Training/fire/fire_0793.jpg,1,train,250,250,862e66df41018edac2851b954ea733f68eb550b5c4e1015f28875b82c98c916d,d2931a3e5b1b1333,0.4840613936546841,2555.0345826909584,1015,train
data/raw/Forest Fire Dataset/Training/fire/fire_0794.jpg,1,train,250,250,d11fd8208d6b8e5d38fdca0d45fbf605ea08984d596918373fa8572561247151,0d0703070f07070f,0.2574078329248366,574.5190635796685,1016,train
data/raw/Forest Fire Dataset/Training/fire/fire_0795.jpg,1,train,250,250,0648ba517d1d98cd5507cb864fded4576aa4a183298cfd581283e073bdd1edfb,60e0f8f8ec060400,0.0788156147875817,521.775036165274,1017,train
data/raw/Forest Fire Dataset/Training/fire/fire_0797.jpg,1,train,250,250,31b7afe06b41f4520842af132b5a8e4ef7c6868a1f1705cf2f21fc9623c8bda1,c40e1c39594983a7,0.4513008067810458,1377.3971451719897,1018,train
data/raw/Forest Fire Dataset/Training/fire/fire_0798.jpg,1,train,250,250,3bb80ec74303691cbab57abc1115265cab62edc9b544d528df954c6a4abc8c96,3e3e1e1e1b1c1c1c,0.35105273011982574,1233.813331586122,1019,train
data/raw/Forest Fire Dataset/Training/fire/fire_0800.jpg,1,train,250,250,5d1b1a976f519e37f224482f0bed41f1259efb5b62807db3a27ea7e8b81848a6,b1715a1f0f0f0f07,0.17173032407407407,1020.714242424351,1020,validation
data/raw/Forest Fire Dataset/Training/fire/fire_0801.jpg,1,train,250,250,9a7c155155d191d93692ef7643e60684207ea4d1552d8af6c52f90147a5b32fe,033a3226323666e7,0.345826099537037,315.3991181365135,1021,train
data/raw/Forest Fire Dataset/Training/fire/fire_0802.jpg,1,train,250,250,b8bc0dd5dba52f6fd36adf4a9e50e2435ef1110cb61ecd53acfd7679d3c354d2,3e199939353dbda9,0.5338822508169935,1783.879068362768,1022,train
data/raw/Forest Fire Dataset/Training/fire/fire_0803.jpg,1,train,250,250,1d03c8a2a75256d46e946d7be95126d6fdfbb1d323fdcd514084a04121e89862,e2c888c880900082,0.4539883748638344,449.15630340384956,1023,validation
data/raw/Forest Fire Dataset/Training/fire/fire_0805.jpg,1,train,250,250,ea55eb3b439ee4053862707e91d3c696f23a6a31ad86ec5fee7b1ead71af22ad,86cc8fcececbc184,0.45627978622004356,2960.460819108872,1024,train
data/raw/Forest Fire Dataset/Training/fire/fire_0806.jpg,1,train,250,250,238a3095c172a8bd224a76fba1d998f8de25810317603c47309b9f4f8d2eda87,871f87c54d5f5c4f,0.4398641748366013,525.2542928907648,1025,train
data/raw/Forest Fire Dataset/Training/fire/fire_0808.jpg,1,train,250,250,bacf7bd0c041ef20a5991977b62c638fe77700d891c9288379c6d6eeb36d7ba4,9a8e83273656d6d6,0.3683283122276689,2157.9922076233056,1026,train
data/raw/Forest Fire Dataset/Training/fire/fire_0810.jpg,1,train,250,250,b98969dceacfa3a8d1e13aa6dd503126843b2f8db0d887f1f42786787b6f55bf,313b9a8b9b158472,0.12098524305555557,2105.6265666111167,1027,validation
data/raw/Forest Fire Dataset/Training/fire/fire_0811.jpg,1,train,250,250,60c0259793ae9122357e5042d7ab5cbd027e999b03052578ada845bcbcb41e83,170b8bd7efefcf87,0.3510880480664488,1171.029144528095,1028,train
data/raw/Forest Fire Dataset/Training/fire/fire_0812.jpg,1,train,250,250,f92a766367f132087b44c00549e032c6fcca72eb475cbd6fafa54cab1b04e621,4b6f8dc6c4c4c0c0,0.5428364140795207,302.1041070615067,1029,train
data/raw/Forest Fire Dataset/Training/fire/fire_0813.jpg,1,train,250,250,210dca7136a23cc50612c863cdd540a77bf6e62c2041fe826fe009f1a7a3019b,d7d7d5c5c7c7e767,0.253539879493464,1907.4806444698947,1030,train
data/raw/Forest Fire Dataset/Training/fire/fire_0814.jpg,1,train,250,250,a22608fe10d19bfc38337b58e7f6edbcd54b51062e92c7171afd63794fdc97bb,0523131b1f0b0a07,0.299609375,173.12410036383525,1031,train
data/raw/Forest Fire Dataset/Training/fire/fire_0815.jpg,1,train,250,250,60c9ce7eef0717e14679892692ead8f40ab979e37e188340db1a29da46b00188,2d2c3a1293b36b13,0.1694393382352941,2164.3080168560195,1032,train
data/raw/Forest Fire Dataset/Training/fire/fire_0817.jpg,1,train,250,250,d9914dd5993c8bfaf805879540b9ce328677407815c6ac4dd00ed9332d87dc46,ac290b9b373ece4e,0.38158573325163403,1286.1643757553006,1033,train
